time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
2015-02-11,2.0,1.2,3.1,91,0.0,,8.7,,1026.7,,8
2015-02-12,1.8,-1.7,4.6,85,,,6.4,,1027.3,,6
2015-02-13,1.1,-4.2,7.5,83,,,7.7,,1024.3,,1
2015-02-14,1.7,-3.0,8.9,78,,,9.5,,1019.6,,0
2015-02-15,-1.1,-3.0,2.5,88,0.0,,18.6,,1024.5,,4
2015-02-16,-1.0,-3.5,0.8,58,,,26.9,,1034.4,,3
2015-02-17,-2.4,-5.9,2.0,41,,,21.2,,1038.4,,0
2015-02-18,-1.3,-6.9,2.1,76,0.0,,12.0,,1036.9,,3
2015-02-19,2.6,0.0,4.4,74,,,17.4,,1027.2,,8
2015-02-20,3.2,0.1,9.2,70,,,6.5,,1018.0,,3
2015-02-21,1.4,-1.6,7.2,71,0.0,,11.1,,1005.7,,3
2015-02-22,2.7,-3.5,7.8,73,,,7.1,,1008.6,,6
2015-02-23,4.0,-0.3,8.9,80,,,9.5,,1006.1,,6
2015-02-24,5.4,3.6,7.5,80,0.0,,7.3,,1007.4,,7
2015-02-25,5.6,2.2,8.0,79,0.0,,11.0,,1016.8,,7
2015-02-26,5.9,4.2,7.2,88,1.3,,10.4,,1021.1,,8
2015-02-27,5.4,4.7,6.8,89,,,7.3,,1016.7,,8
2015-02-28,4.5,0.5,8.2,88,0.0,,7.0,,1018.0,,7
2015-03-01,3.4,-3.5,9.7,83,,,8.3,,1012.4,,5
2015-03-02,5.2,3.0,9.2,79,0.0,,13.4,,1001.9,,6
2015-03-03,2.4,-0.4,4.6,78,,,14.6,,1012.5,,4
2015-03-04,1.4,-1.6,5.6,83,0.8,1,16.0,,1017.6,,6
2015-03-05,1.3,-2.3,3.5,86,,,11.4,,1027.5,,5
2015-03-06,-0.2,-2.3,2.5,92,,,6.3,,1034.1,,
2015-03-07,4.5,-0.3,7.3,89,0.3,,8.0,,1033.1,,7
2015-03-08,8.1,3.8,12.7,63,,,7.4,,1029.2,,7
2015-03-09,8.4,3.2,14.0,50,,,6.8,,1026.4,,5
2015-03-10,6.4,-1.7,14.5,67,,,4.8,,1025.0,,1
2015-03-11,4.3,0.4,9.8,82,0.0,,13.5,,1022.4,,5
2015-03-12,5.3,-0.4,10.0,70,0.0,,22.0,,1026.2,,5
2015-03-13,3.4,2.2,5.5,81,0.0,,19.2,,1025.4,,8
2015-03-14,4.3,2.2,5.3,88,2.8,,18.8,,1027.4,,8
2015-03-15,6.4,4.2,8.4,82,,,19.3,,1036.5,,6
2015-03-16,7.3,4.0,11.7,67,,,22.5,,1040.3,,4
2015-03-17,7.8,1.8,13.0,49,0.0,,22.8,,1039.4,,1
2015-03-18,5.5,-0.1,11.3,43,,,14.4,,1033.9,,0
2015-03-19,4.5,-1.1,10.5,48,,,7.0,,1029.8,,0
2015-03-20,4.5,-2.7,10.7,61,,,6.9,,1024.0,,3
2015-03-21,7.2,2.2,12.9,53,,,10.7,,1013.5,,4
2015-03-22,0.7,-2.3,8.7,57,0.5,1,19.2,,1024.2,,5
2015-03-23,1.8,-5.3,8.3,46,,,8.4,,1021.3,,3
2015-03-24,7.7,-3.5,16.0,51,0.0,,7.8,,1011.8,,1
2015-03-25,11.3,1.4,18.1,59,0.0,,7.7,,1012.1,,3
2015-03-26,12.4,8.8,17.3,66,,,12.0,,1009.0,,7
2015-03-27,10.8,5.6,19.2,83,,,13.8,,1009.8,,7
2015-03-28,6.6,4.4,9.6,83,1.0,,13.1,,1016.0,,7
2015-03-29,8.3,3.6,12.4,72,,,8.5,,1006.3,,7
2015-03-30,7.9,5.1,10.3,78,,,16.0,,991.7,,6
2015-03-31,4.7,1.9,6.4,79,1.0,,17.2,,994.6,,7
2015-04-01,4.1,2.6,5.8,82,,,29.4,,995.0,,7
2015-04-03,2.1,-0.5,8.3,88,0.5,,18.9,,1010.5,,5
2015-04-04,2.1,0.1,7.3,87,,,14.8,,1012.2,,6
2015-04-05,2.2,0.0,5.4,88,,,17.4,,1016.6,,7
2015-04-06,3.0,0.5,5.4,81,,,13.5,,1023.2,,7
2015-04-07,4.3,0.1,7.7,78,,,16.1,,1028.0,,7
2015-04-08,8.1,5.1,13.1,75,0.0,,18.6,,1024.8,,6
2015-04-09,7.3,0.9,14.1,48,0.0,,10.1,,1031.0,,
2015-04-10,9.8,0.8,17.7,53,,,7.9,,1024.5,,
2015-04-11,13.1,4.3,20.4,55,,,8.4,,1020.4,,
2015-04-12,11.6,6.5,16.8,51,0.0,,18.0,,1024.1,,5
2015-04-13,7.9,3.6,14.4,56,,,21.9,,1020.2,,5
2015-04-14,6.3,2.0,9.8,59,,,21.8,,1021.5,,
2015-04-15,11.1,7.2,14.5,74,,,17.2,,1012.1,,6
2015-04-16,11.7,7.2,15.7,45,0.0,,20.7,,1008.5,,
2015-04-17,7.5,3.5,12.1,58,,,15.8,,1011.0,,
2015-04-18,4.5,0.6,9.1,72,0.0,,20.0,,1016.6,,5
2015-04-19,5.2,1.7,9.2,73,0.0,,17.0,,1018.6,,6
2015-04-20,8.8,4.6,14.1,52,0.0,,29.2,,1015.1,,4
2015-04-21,8.3,0.4,15.7,58,,,14.6,,1019.2,,4
2015-04-22,10.0,3.3,16.0,57,,,8.2,,1021.8,,4
2015-04-23,11.5,2.5,18.3,52,,,17.7,,1015.5,,
2015-04-24,14.3,8.2,19.4,51,,,14.2,,1012.7,,
2015-04-25,15.3,5.3,22.7,55,,,7.6,,1011.5,,4
2015-04-26,14.5,11.9,17.7,72,,,7.6,,1008.5,,7
2015-04-27,15.7,6.9,23.1,71,,,9.8,,1006.3,,4
2015-04-28,16.1,9.8,22.9,70,,,12.3,,1004.3,,6
2015-04-29,8.5,4.3,14.4,68,13.5,,23.4,,1017.4,,5
2015-04-30,9.5,3.0,14.6,57,,,12.3,,1019.3,,5
2015-05-01,10.6,,,66,,,11.1,,1008.6,,6
2015-05-02,9.3,2.0,14.7,64,,,10.0,,1009.8,,2
2015-05-03,11.4,,,50,,,6.7,,1014.7,,3
2015-05-04,12.7,7.7,17.1,63,0.3,,10.1,,1012.6,,6
2015-05-05,16.6,8.2,23.1,70,,,12.1,,1012.3,,5
2015-05-06,15.8,12.9,20.5,86,0.3,,9.6,,1011.2,,7
2015-05-07,14.6,8.2,19.2,71,,,12.1,,1014.7,,5
2015-05-08,12.9,7.6,17.3,62,,,8.9,,1019.4,,4
2015-05-09,15.0,9.5,19.8,56,,,9.3,,1018.6,,4
2015-05-10,12.4,10.2,16.2,75,0.5,,14.0,,1019.2,,6
2015-05-11,10.8,8.6,15.2,72,2.3,,10.2,,1027.5,,6
2015-05-12,14.2,4.9,21.5,60,,,9.3,,1022.0,,4
2015-05-13,13.9,11.0,19.1,57,0.8,,18.3,,1014.6,,4
2015-05-14,12.0,9.1,15.6,68,,,10.8,,1008.7,,5
2015-05-15,11.1,7.1,16.1,71,,,14.6,,1012.6,,5
2015-05-16,11.7,2.4,17.1,52,,,9.0,,1018.2,,4
2015-05-17,11.7,8.2,16.1,60,0.0,,19.0,,1017.5,,6
2015-05-18,12.3,7.5,18.1,55,0.0,,11.6,,1015.3,,5
2015-05-19,16.5,8.9,24.9,65,,,9.2,,1008.4,,6
2015-05-20,16.8,13.7,22.3,85,,,6.5,,1010.3,,7
2015-05-21,12.9,9.8,17.4,81,1.5,,14.8,,1018.6,,7
2015-05-22,13.8,10.9,17.1,68,,,9.0,,1023.8,,6
2015-05-23,12.4,9.1,15.2,76,,,6.7,,1019.6,,7
2015-05-24,14.4,10.8,18.5,71,,,5.1,,1018.2,,6
2015-05-25,15.4,11.9,20.0,81,0.8,,9.1,,1014.3,,6
2015-05-26,14.3,10.0,16.8,90,,,15.6,,1009.2,,7
2015-05-27,10.8,8.2,14.2,73,,,19.8,,1013.5,,7
2015-05-28,11.5,7.2,15.4,66,,,12.2,,1015.8,,4
2015-05-29,14.0,5.2,20.0,67,,,6.6,,1013.2,,3
2015-05-30,17.2,12.1,22.8,63,,,12.3,,1010.9,,5
2015-05-31,14.8,11.0,19.3,53,0.0,,10.5,,1017.7,,5
2015-06-01,19.2,9.8,26.2,56,0.0,,9.1,,1016.7,,3
2015-06-02,22.0,16.0,28.1,59,0.0,,8.8,,1015.9,,5
2015-06-03,23.6,15.9,30.0,51,0.0,,12.0,,1016.8,,3
2015-06-04,17.6,12.9,26.3,45,0.0,,17.0,,1026.2,,2
2015-06-05,17.8,10.0,24.0,44,0.0,,8.7,,1027.9,,0
2015-06-06,20.7,12.1,27.5,47,,,11.1,,1024.2,,1
2015-06-07,20.6,15.3,27.4,60,,,12.2,,1023.7,,4
2015-06-08,17.3,13.6,20.4,48,,,12.4,,1025.1,,6
2015-06-09,15.3,13.0,19.4,58,0.5,,17.7,,1025.0,,7
2015-06-10,16.5,12.7,20.7,58,,,11.1,,1025.1,,6
2015-06-11,18.2,11.5,24.1,49,0.0,,8.0,,1021.2,,2
2015-06-12,20.2,10.2,26.7,55,,,10.2,,1016.9,,2
2015-06-13,22.6,17.1,28.0,64,,,9.5,,1010.2,,3
2015-06-14,21.9,18.2,26.4,68,,,13.1,,1007.7,,5
2015-06-15,18.3,15.1,24.0,69,0.8,,13.7,,1011.1,,6
2015-06-16,14.2,8.7,19.5,55,0.0,,13.2,,1018.7,,3
2015-06-17,15.7,10.4,20.3,52,,,9.7,,1019.4,,4
2015-06-18,14.8,9.1,19.2,62,,,7.0,,1013.4,,6
2015-06-19,14.9,12.3,18.0,68,,,11.8,,1010.6,,6
2015-06-20,13.4,6.6,18.8,70,,,7.9,,1013.3,,5
2015-06-21,15.1,11.0,19.0,67,,,11.9,,1013.4,,5
2015-06-22,16.3,8.8,21.1,64,0.0,,8.5,,1012.3,,5
2015-06-23,14.3,11.9,18.2,84,0.8,,8.6,,1007.9,,7
2015-06-24,15.0,8.6,19.9,66,,,11.7,,1016.7,,4
2015-06-25,15.9,9.7,21.3,61,,,10.6,,1022.1,,4
2015-06-26,17.7,11.8,23.3,66,,,9.8,,1018.9,,4
2015-06-27,17.2,12.0,21.3,69,0.0,,9.3,,1014.8,,4
2015-06-28,19.6,12.4,25.3,61,,,9.0,,1016.0,,5
2015-06-29,17.4,15.6,22.0,81,0.5,,13.6,,1019.5,,7
2015-06-30,19.9,11.6,26.2,63,0.0,,8.2,,1020.4,,4
2015-07-01,20.7,14.2,25.6,51,,,13.8,,1022.7,,3
2015-07-02,21.5,15.5,26.8,50,,,10.4,,1026.7,,1
2015-07-03,23.4,16.4,29.2,45,0.0,,10.2,,1028.7,,0
2015-07-04,24.3,14.3,31.6,48,0.0,,6.7,,1024.0,,1
2015-07-05,26.5,16.4,34.3,46,,,5.9,,1017.6,,3
2015-07-06,24.6,17.7,31.5,56,,,11.5,,1014.7,,4
2015-07-07,23.1,13.8,30.3,50,0.0,,9.2,,1014.9,,1
2015-07-08,20.5,18.1,28.0,75,6.9,,11.4,,1005.6,,6
2015-07-09,17.3,13.3,23.3,68,,,12.9,,1010.2,,4
2015-07-10,13.4,11.8,15.4,65,,,18.9,,1015.1,,5
2015-07-11,15.5,12.0,18.4,61,,,18.3,,1015.5,,7
2015-07-12,18.0,11.6,23.2,60,,,8.7,,1014.5,,5
2015-07-13,17.6,15.6,22.0,80,0.0,,12.0,,1011.3,,7
2015-07-14,18.0,15.2,22.2,71,,,14.4,,1011.8,,6
2015-07-15,18.2,13.9,23.3,70,,,12.8,,1014.9,,5
2015-07-16,19.4,12.2,25.0,61,,,11.8,,1018.2,,3
2015-07-17,21.6,13.5,27.5,57,,,12.8,,1016.1,,4
2015-07-18,24.4,16.1,34.7,47,,,12.3,,1014.0,,4
2015-07-19,22.7,17.7,30.0,72,1.8,,13.6,,1011.3,,5
2015-07-20,19.7,16.9,23.1,63,,,20.4,,1010.1,,4
2015-07-21,19.2,11.3,24.5,66,,,6.0,,1014.6,,4
2015-07-22,23.7,17.8,29.0,70,0.0,,9.9,,1014.0,,4
2015-07-23,23.9,20.3,29.2,67,0.0,,14.7,,1011.3,,5
2015-07-24,22.5,17.4,26.6,56,,,9.2,,1015.6,,3
2015-07-25,23.4,19.0,32.2,64,,,16.8,,1008.5,,5
2015-07-26,17.5,15.9,20.2,68,2.0,,14.7,,1010.8,,7
2015-07-27,16.9,,,72,,,9.5,,1007.7,,4
2015-07-28,17.9,15.1,21.3,72,,,10.2,,1004.6,,5
2015-07-29,17.8,13.1,22.3,64,0.3,,7.8,,1007.6,,5
2015-07-30,16.7,12.5,21.3,62,,,14.8,,1010.0,,3
2015-07-31,15.8,11.1,19.9,58,,,14.0,,1015.9,,3
2015-08-01,16.1,7.4,22.4,58,,,6.6,,1020.6,,3
2015-08-02,20.9,12.6,28.2,49,,,10.6,,1020.8,,4
2015-08-03,24.9,18.1,31.2,46,,,7.4,,1019.2,,3
2015-08-04,26.8,19.0,33.2,47,,,12.1,,1016.9,,1
2015-08-05,26.8,19.8,34.1,48,,,8.6,,1015.6,,2
2015-08-06,25.8,17.6,33.4,61,,,8.1,,1017.5,,2
2015-08-07,28.6,21.5,34.7,52,,,8.7,,1019.1,,2
2015-08-08,29.3,21.8,36.2,47,,,10.5,,1017.9,,1
2015-08-09,27.5,22.9,33.5,54,,,11.9,,1016.8,,4
2015-08-10,25.2,19.8,30.7,59,,,13.8,,1017.4,,1
2015-08-11,26.7,19.7,33.4,48,,,8.5,,1015.9,,1
2015-08-12,27.8,19.4,34.0,46,,,9.1,,1016.5,,1
2015-08-13,25.3,20.9,29.8,55,,,15.8,,1018.3,,4
2015-08-14,24.0,18.2,29.4,48,,,16.5,,1016.7,,2
2015-08-15,24.9,16.9,31.6,45,,,13.6,,1010.9,,1
2015-08-16,24.1,17.9,29.4,42,,,12.6,,1011.2,,5
2015-08-17,23.4,18.1,28.7,37,,,23.9,,1012.9,,4
2015-08-18,21.2,15.5,26.2,40,0.0,,23.0,,1016.9,,0
2015-08-19,18.2,12.0,23.2,41,,,17.0,,1021.5,,0
2015-08-20,18.1,11.6,23.7,44,,,15.6,,1026.3,,1
2015-08-21,19.2,12.2,24.7,41,0.0,,9.2,,1027.1,,4
2015-08-22,19.0,14.2,23.8,50,,,7.2,,1023.3,,6
2015-08-23,21.3,14.5,27.1,44,0.0,,9.6,,1018.3,,4
2015-08-24,22.5,14.9,29.0,44,0.0,,14.0,,1015.6,,4
2015-08-25,19.3,13.5,27.0,66,,,12.5,,1015.2,,5
2015-08-26,18.0,11.2,24.3,70,,,6.6,,1020.1,,4
2015-08-27,21.0,13.1,28.9,58,,,10.7,,1016.9,,4
2015-08-28,21.6,17.4,29.4,67,0.0,,12.8,,1015.0,,5
2015-08-29,19.4,14.7,24.0,64,,,10.4,,1023.7,,3
2015-08-30,21.2,11.2,30.2,61,,,6.8,,1021.9,,2
2015-08-31,26.3,18.9,34.7,58,,,8.8,,1014.9,,3
2015-09-01,27.1,18.1,34.3,48,,,7.6,,1007.5,,2
2015-09-02,18.4,13.8,29.6,72,0.0,,15.9,,1010.8,,4
2015-09-03,16.4,12.3,22.0,70,0.0,,6.0,,1015.9,,5
2015-09-04,14.6,11.9,17.0,77,,,7.2,,1013.6,,6
2015-09-05,16.0,10.6,22.0,68,,,8.4,,1010.7,,4
2015-09-06,12.9,10.0,17.4,72,0.0,,11.4,,1008.2,,6
2015-09-07,11.6,10.0,12.6,91,,,23.6,,1011.1,,7
2015-09-08,12.0,9.6,15.6,84,,,18.3,,1016.8,,6
2015-09-09,12.2,8.3,17.0,82,,,5.8,,1022.6,,5
2015-09-10,15.0,9.7,20.0,68,,,13.6,,1026.5,,4
2015-09-11,15.5,11.8,19.5,65,,,21.0,,1026.7,,6
2015-09-12,13.7,12.1,16.6,81,2.0,,19.2,,1023.9,,
2015-09-13,14.8,11.1,18.1,82,0.0,,17.9,,1021.4,,
2015-09-14,16.4,10.5,22.0,76,,,24.8,,1013.5,,
2015-09-15,19.1,14.0,22.6,77,,,9.9,,1012.4,,
2015-09-16,21.3,16.7,25.8,75,,,8.4,,1007.4,,5
2015-09-17,23.6,18.0,29.7,67,,,9.8,,1004.2,,4
2015-09-18,18.4,15.4,22.0,70,,,13.6,,1014.9,,5
2015-09-19,17.4,14.2,21.8,72,,,5.6,,1020.4,,5
2015-09-20,14.7,12.2,19.4,81,,,10.8,,1016.6,,6
2015-09-21,10.9,8.4,15.1,82,0.0,,11.1,,1015.2,,4
2015-09-22,11.8,6.0,18.0,75,,,11.0,,1013.6,,3
2015-09-23,16.1,10.3,23.1,74,,,8.6,,1010.6,,6
2015-09-24,18.1,12.8,23.2,73,,,11.8,,1016.6,,5
2015-09-25,16.6,14.0,19.0,77,,,15.8,,1016.6,,7
2015-09-26,13.3,12.2,17.4,89,11.7,,17.0,,1019.2,,8
2015-09-27,11.4,7.6,15.9,81,,,14.4,,1025.9,,4
2015-09-28,10.7,5.4,16.1,79,,,11.7,,1032.4,,3
2015-09-29,11.1,7.7,14.1,72,,,12.5,,1035.9,,5
2015-09-30,10.8,5.0,15.0,66,,,9.7,,1036.6,,4
2015-10-01,8.7,1.7,15.7,74,,,6.2,,1033.8,,3
2015-10-02,10.0,3.5,17.6,69,,,6.5,,1027.6,,5
2015-10-03,11.4,2.3,19.5,70,,,7.7,,1021.6,,3
2015-10-04,14.6,9.1,22.0,78,,,7.4,,1015.9,,3
2015-10-05,13.7,10.1,19.4,80,,,10.0,,1015.4,,3
2015-10-06,12.2,9.6,14.2,88,,,11.6,,1015.6,,7
2015-10-07,7.2,3.5,13.1,58,0.0,,24.3,,1021.8,,3
2015-10-08,5.1,0.8,10.9,55,,,18.2,,1023.6,,3
2015-10-09,3.4,-1.3,8.7,58,,,14.0,,1026.2,,2
2015-10-10,3.0,-1.6,8.6,56,,,10.1,,1027.6,,0
2015-10-11,2.6,-2.3,7.4,61,,,14.8,,1025.6,,4
2015-10-12,2.9,0.2,6.4,71,,,21.6,,1025.3,,8
2015-10-13,4.0,2.9,5.1,94,,,19.7,,1023.0,,8
2015-10-14,6.7,4.7,10.0,81,,,15.6,,1023.6,,7
2015-10-15,7.9,5.4,10.3,62,,,27.3,,1023.5,,7
2015-10-16,9.8,6.6,13.2,77,,,21.0,,1020.0,,7
2015-10-17,9.7,8.5,11.4,94,2.3,,9.2,,1018.1,,8
2015-10-18,9.2,8.0,10.3,96,17.8,,12.0,,1016.3,,8
2015-10-19,8.1,6.5,10.1,88,,,6.1,,1019.4,,7
2015-10-20,8.5,6.8,10.1,88,0.0,,6.1,,1017.6,,8
2015-10-21,7.8,7.1,8.6,93,,,17.8,,1014.4,,8
2015-10-22,8.2,7.1,9.9,88,,,10.4,,1014.7,,7
2015-10-23,9.9,6.3,12.3,86,0.8,,17.4,,1015.2,,7
2015-10-24,9.1,5.8,10.7,84,,,11.2,,1022.2,,6
2015-10-25,6.7,1.8,10.7,92,,,11.7,,1020.2,,5
2015-10-26,6.4,2.5,10.2,90,,,12.2,,1025.6,,5
2015-10-27,3.3,-1.4,9.5,95,,,5.7,,1027.3,,2
2015-10-28,5.2,0.0,11.9,78,,,15.3,,1024.0,,3
2015-10-29,5.9,2.5,9.4,83,,,16.5,,1022.4,,6
2015-10-30,7.2,3.8,12.0,83,,,8.0,,1030.9,,4
2015-10-31,5.8,1.7,12.0,84,,,12.3,,1038.8,,2
2015-11-01,6.9,0.1,14.9,73,,,7.0,,1035.1,,3
2015-11-02,6.8,1.9,12.5,65,,,7.3,,1029.5,,4
2015-11-03,4.6,-1.2,11.4,80,,,5.9,,1025.6,,2
2015-11-04,2.2,-3.0,8.7,87,,,10.3,,1021.3,,3
2015-11-05,2.8,1.0,4.6,88,,,7.6,,1024.6,,8
2015-11-06,1.2,0.5,3.1,89,0.0,,8.7,,1026.4,,8
2015-11-07,4.6,1.0,8.6,93,,,7.5,,1023.3,,8
2015-11-08,12.3,9.0,15.5,80,,,23.8,,1019.9,,
2015-11-09,8.5,4.5,11.8,90,,,12.1,,1017.6,,7
2015-11-10,12.1,9.7,14.0,88,6.4,,26.6,,1010.6,,8
2015-11-11,13.9,13.2,15.0,91,1.8,,24.0,,1014.7,,7
2015-11-12,11.4,9.1,13.5,82,1.5,,22.0,,1020.0,,6
2015-11-13,7.5,5.9,10.7,94,0.0,,9.5,,1023.4,,6
2015-11-14,7.8,6.4,10.4,74,3.8,,22.2,,1015.8,,7
2015-11-15,5.9,5.0,7.3,86,0.0,,12.5,,1008.3,,8
2015-11-16,5.9,4.4,7.3,87,,,9.2,,1013.1,,7
2015-11-17,9.3,6.5,10.9,94,,,6.0,,1010.3,,8
2015-11-18,10.5,8.2,12.4,86,,,20.6,,1003.9,,7
2015-11-19,10.0,7.7,12.8,72,,,16.7,,1006.3,,5
2015-11-20,7.4,3.8,10.0,82,5.8,,14.2,,999.8,,6
2015-11-21,4.4,3.2,5.2,94,,,5.4,,994.7,,8
2015-11-22,2.7,1.3,3.8,93,,,6.2,,1001.0,,7
2015-11-23,0.8,-1.5,4.1,84,0.0,,6.5,,1017.7,,5
2015-11-24,-0.8,-3.0,1.4,87,0.0,,7.6,,1023.8,,5
2015-11-25,-1.9,-4.8,1.6,84,,,10.8,,1013.9,,2
2015-11-26,-1.9,-3.0,-0.4,91,,,8.1,,1014.9,,7
2015-11-27,-3.1,-5.9,-0.3,96,0.0,,5.0,,1021.7,,6
2015-11-28,-1.0,-3.8,0.7,93,,,6.1,,1012.0,,7
2015-11-29,3.1,0.7,4.5,85,,,11.0,,1011.0,,7
2015-11-30,5.3,3.9,7.2,78,1.3,,22.0,,1005.8,,6
2015-12-01,2.8,0.1,5.4,86,,,18.1,,1009.9,,6
2015-12-02,3.6,1.1,5.4,91,2.5,,12.6,,1023.0,,6
2015-12-03,7.6,4.2,9.0,90,0.5,,8.7,,1028.6,,7
2015-12-04,7.0,4.5,9.5,83,0.0,,12.6,,1026.6,,7
2015-12-05,7.5,5.6,9.4,73,,,13.0,,1027.2,,5
2015-12-06,8.5,7.0,10.6,67,,,13.1,,1022.7,,4
2015-12-07,8.3,3.5,10.4,84,,,16.2,,1029.9,,6
2015-12-08,0.5,-2.6,6.6,99,0.0,,9.9,,1037.7,,
2015-12-09,3.1,1.7,5.1,99,,,10.1,,1031.9,,8
2015-12-10,3.5,-1.4,5.6,91,,,10.0,,1034.4,,4
2015-12-11,2.1,-3.0,5.2,80,0.0,,8.4,,1023.7,,5
2015-12-12,4.8,4.3,5.3,84,,,18.3,,1016.7,,7
2015-12-13,4.1,2.3,8.4,86,,,20.4,,1012.0,,7
2015-12-14,0.9,-1.7,3.9,83,5.3,,11.6,,1025.5,,6
2015-12-15,-0.1,-1.2,1.3,89,,,9.6,,1027.7,,8
2015-12-16,1.1,0.4,2.4,96,,,7.4,,1031.8,,8
2015-12-17,4.4,2.3,7.6,95,,,8.4,,1023.9,,8
2015-12-18,9.3,7.7,10.9,95,,,11.4,,1018.9,,8
2015-12-19,9.6,8.0,11.3,86,0.0,,11.8,,1022.5,,7
2015-12-20,6.6,4.5,9.6,89,,,6.0,,1023.7,,4
2015-12-21,5.5,0.8,8.1,89,1.0,,8.7,,1020.6,,5
2015-12-22,8.7,6.2,10.1,77,,,19.8,,1019.0,,6
2015-12-23,11.7,9.2,14.2,72,,,15.0,,1020.6,,6
2015-12-24,5.2,1.6,10.8,89,0.0,,9.8,,1028.8,,3
2015-12-25,5.3,-0.4,10.0,87,0.0,,9.2,,1025.4,,5
2015-12-26,10.9,5.2,13.7,77,,,20.1,,1020.2,,7
2015-12-27,9.7,6.5,13.9,78,0.0,,12.4,,1023.4,,7
2015-12-28,6.4,1.8,10.4,87,1.5,,18.9,,1028.0,,7
2015-12-29,-1.4,-5.3,4.6,72,0.5,1,17.0,,1039.6,,3
2015-12-30,-4.1,-6.7,-1.9,74,,,12.1,,1043.6,,3
2015-12-31,-5.6,-8.2,-1.2,66,,,12.2,,1035.8,,0
2016-01-01,-9.2,-11.1,-4.9,74,0.0,,14.7,,1031.2,,2
2016-01-02,-10.7,-14.4,-8.5,68,,,22.7,,1033.9,,3
2016-01-03,-14.6,-16.5,-12.6,83,0.0,,14.8,,1027.3,,2
2016-01-04,-14.1,-16.3,-10.8,79,,,15.9,,1009.3,,1
2016-01-05,-13.5,-16.8,-10.4,81,,,10.2,,1005.4,,4
2016-01-06,-6.8,-10.1,-5.3,86,,,12.6,,1006.9,,8
2016-01-07,-5.2,-5.8,-4.9,83,0.0,1,11.7,,1007.2,,8
2016-01-08,-3.1,-5.9,2.1,91,,,11.7,,1004.5,,8
2016-01-09,0.4,-3.5,2.1,87,3.3,2,11.5,,1007.9,,7
2016-01-10,-1.5,-4.8,0.4,90,,,16.8,,1005.8,,6
2016-01-11,1.0,-0.3,2.4,93,,,10.6,,996.7,,8
2016-01-12,0.5,-1.5,2.2,96,1.5,,11.0,,991.9,,8
2016-01-13,0.9,-1.2,2.8,91,,,12.6,,1000.9,,8
2016-01-14,-0.8,-1.8,1.7,82,1.3,1,11.8,,1012.1,,8
2016-01-15,-1.1,-3.1,0.1,92,0.0,1,10.4,,1008.1,,7
2016-01-16,-4.1,-8.1,-0.9,82,7.9,12,12.7,,1015.0,,7
2016-01-17,-4.7,-9.1,-2.0,89,0.0,12,5.7,,1020.8,,7
2016-01-18,-6.1,-8.0,-2.9,93,0.0,11,5.3,,1022.0,,7
2016-01-19,-5.6,-8.2,-3.4,86,,,5.3,,1018.6,,7
2016-01-20,-6.4,-9.8,-3.3,83,,,8.7,,1013.8,,7
2016-01-21,-3.2,-5.3,-2.0,83,0.3,12,18.9,,1020.6,,7
2016-01-22,-4.5,-11.4,-2.1,85,,,12.2,,1032.9,,5
2016-01-23,-9.5,-13.7,-3.7,83,,,8.0,,1032.3,,2
2016-01-24,-3.2,-9.9,1.5,90,,,8.4,,1029.9,,8
2016-01-25,1.6,1.0,2.7,96,,,9.9,,1023.1,,8
2016-01-26,3.3,0.4,6.2,97,1.0,3,8.0,,1021.8,,
2016-01-27,7.1,3.9,8.5,87,,,10.8,,1015.6,,8
2016-01-28,7.4,2.6,11.2,70,0.0,,19.5,,1015.0,,5
2016-01-29,4.3,0.5,7.1,66,,,11.2,,1022.6,,4
2016-01-30,7.6,6.4,9.3,62,,,10.8,,1013.4,,7
2016-01-31,4.2,2.9,8.4,72,2.0,,19.2,,1004.4,,7
2016-02-01,3.6,1.7,6.3,78,,,13.6,,1010.2,,7
2016-02-02,9.5,3.4,11.1,77,1.8,,19.7,,1007.7,,7
2016-02-03,5.8,3.7,10.1,65,3.8,,22.2,,1008.5,,6
2016-02-04,2.4,0.7,5.0,76,0.0,,19.8,,1012.9,,6
2016-02-05,1.4,0.4,2.4,77,,,15.9,,1021.3,,7
2016-02-06,2.5,-1.4,6.2,82,,,8.4,,1021.6,,7
2016-02-07,4.4,0.1,9.4,70,,,13.1,,1012.6,,1
2016-02-08,6.1,1.9,10.2,73,,,11.4,,1006.9,,5
2016-02-09,8.4,6.9,10.0,60,,,13.2,,1000.6,,6
2016-02-10,5.6,0.3,9.4,87,0.5,,15.8,,991.4,,8
2016-02-11,1.7,0.2,3.4,93,16.3,4,16.7,,996.5,,8
2016-02-12,3.3,1.5,6.5,80,,,9.9,,1004.9,,6
2016-02-13,3.0,1.6,5.0,87,,,13.4,,999.5,,8
2016-02-14,5.1,2.6,8.6,83,0.3,,8.8,,995.0,,6
2016-02-15,5.1,2.1,8.0,90,,,7.8,,1006.1,,
2016-02-16,3.7,1.2,6.3,79,0.0,,17.4,,1029.1,,7
2016-02-17,1.4,-3.1,4.6,78,,,23.0,,1032.8,,5
2016-02-18,6.4,4.8,8.2,86,,,15.1,,1019.1,,
2016-02-19,3.4,0.3,7.0,94,5.1,,11.0,,1014.4,,8
2016-02-20,1.2,-0.1,3.2,89,10.4,2,12.2,,1016.4,,7
